Date,Article Name,Article Source,Key Phrases,Summary
2026-06-27 06:20,"Envision, Juniper commission India’s largest wind turbine - Construction World",https://news.google.com/rss/articles/CBMi4AFBVV95cUxNSW43R2FhdnpRbk5RcGdrb2p4MVMtQmM4aV9DZTI5WHRRYWtrSXBzR0QwdnAzSVBIeTNDd0t5eFhBVk02TlBkdVh0NXZELWxHN0EyV0xpbHQwaHNVaHA0YWdQRDlabHRxUjc0d0NmZkhTS0dIN1NnMFA1Y0xwVktXSGZhU2hodnVFcGhCUmZFbkxrMHNPd19NMkNQdXJRbnZPSko4d2ZrZ3dEMTNwYmRfTmx5VFp2YWVqc1pJZlpfc1p4UGlYaTVGSFlnQ3Bwa3BybngzMVM4bWFyWER2aVBIcw?oc=5,turbine,"Envision, Juniper commission India’s largest wind turbine Construction World"
2026-06-27 07:06,Juniper Green Energy Deploys India’s Largest Wind Turbine with Envision Energy India - Chemical Industry Digest,https://news.google.com/rss/articles/CBMirgFBVV95cUxNc0piWTJCdWxQaVJRSW5UaE1yRWlSWHpTMVAtUlRDWkMweWtuSk4xeDV3ZlJXNmF0RlJtVzZnZ1A1VkFjT2dzeFZWdUtFOEJMTXlfOUxCT3Vlbm0xMm1DOVpZbWU4YjE5OGs3aXBnRjJGOUZKMER3VFdLSDRMeDIzVjBub3dmaDlGRWRvTGVyeHh1a05DYkZPXzZER1kzdWtvUDhfNmV3WEZFdWo2eHc?oc=5,turbine,Juniper Green Energy Deploys India’s Largest Wind Turbine with Envision Energy India Chemical Industry Digest
2026-06-26 15:49,RES Secures 130 MW Wind Farm Asset Management Contract in Mexico - energynews.pro,https://news.google.com/rss/articles/CBMilAFBVV95cUxNbC1KSnI3T1B5d3Vha29OYXV6OXlYVUE0SEVncXRONFVTRDVjNFRkbmk2SXY0RzVpaUsybjRuUmFkaFVQNGRCOHl2QU81WElwRHhRTzlzaUR1NnVId1pHeEJhRmMzcFdJdFRsMFlrR2N2dklWQkNvRWEzRTNpOG1hSHNnVVVWZXUxQWRPUkQwT3did2d4?oc=5,"MW, contract",RES Secures 130 MW Wind Farm Asset Management Contract in Mexico energynews.pro
2026-06-26 15:37,Equinor Scuttles Japanese Offshore Wind Plan - Marine News Magazine,https://news.google.com/rss/articles/CBMihAFBVV95cUxPR0EtaHdDWGdkOTFYbmVpQW0wZ0o2VDRYdGVILXh3QjFzcXdSbFhtWTFhaFNHTERyanVhWmFBMFNLaVZ4Y2VzYms4Zm05UjVxdllPbE5jV3UyRlpVNUdpeUh4QlBxMkFNZDd0SGRTczlmOU1OcGgwakp3a1B4Y2NGWHpHaUk?oc=5,offshore,Equinor Scuttles Japanese Offshore Wind Plan Marine News Magazine
2026-06-27 09:26,"Ørsted strategy in focus, offshore wind stock under long term review - Ad-hoc-news.de",https://news.google.com/rss/articles/CBMixgFBVV95cUxNRG1OUFVDWjlmbGg2TXM3VUFrWFhoanJZZFNBcXVONW5WZERxWVBfZzM5UXdRQlQ5M0xhbVZBX1hHcUVjbGJMSVRDODd5NTByanBsS2xiWXNQV0t2WTNtTkZ1S1hQd1dRT3czM0dLRkR4VzBaMlJKbm10MUV1RDhDMEMtdnZ1WExoWVQ0RldrcFRhaFA4WWhUYVh0SnRMdmxsV05wZHoyZ3Zxb0xoajRwd1NtT2YyLWI2ZkNNOE5BaGZQcVdFWmc?oc=5,offshore,"Ørsted strategy in focus, offshore wind stock under long term review Ad-hoc-news.de"
2026-06-26 17:52,What's Behind TotalEnergies' $1 Billion Offshore Wind Exit - Kavout | AI,https://news.google.com/rss/articles/CBMilgFBVV95cUxOaGVZMkRVUkdzSUQ0dC03ZG94alRvVU5kbm4zQWRCTzRZcG1NdTllRnF3bEJPUzFDZUh3ZTR3SUEtNVN0VEcxb0xhNDFRUV9BQkxLbGc3a3ZCZ3lCeExiSWt6allwbGlEdTRJR2YzdHpkVkd6a1lwb0NZUjNpbER2bEhGUDFHNDIzZVNETVpDSUhOc25lRGc?oc=5,offshore,What's Behind TotalEnergies' $1 Billion Offshore Wind Exit Kavout | AI
2026-06-26 15:34,Equinor Scuttles Japanese Offshore Wind Plan - Offshore Engineer Magazine,https://news.google.com/rss/articles/CBMijwFBVV95cUxOeHU3U3NNakhxd3J3SnRCR0lETVA0bElIcXFHLWg3SHVFTnRna05FUFNKR25CbEdtc1lpRnNxUGxSTnNRTE9WSkY3Y2YwRUpBUEVsWkQ0V3gxdFc4YXIxTWp1aHotR0wzYkJqQTVwVkcwWWRzNE11eEJtQWlPZG5JZXFuUVlqcHpGREVRYUdsTQ?oc=5,offshore,Equinor Scuttles Japanese Offshore Wind Plan Offshore Engineer Magazine
2026-06-26 15:45,Bavaria says federal wind-turbine awards leave it at a disadvantage - marketscreener.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxQUElBcjh1U2FtM3R4a3VWR29pWnZZaUlnSTJfV196WlZzTXNwV0lDV0VYYlN5UTBmTWI1SWc2R196ME1fcFd4aWtHQkZTelVJamVrZFNMd212c1JIdWFHWDJieU5SNC1zLVc1MV96SFd6Z3N6eU9VeXBQMndNaUtmblE3TE5KSXU4aVUtaDQwWlhvaU1YZTBfeUJwakhFX095bW9FOTZsVkU4R2FLVU1LaTdaOVk3Ul9NYUVJWg?oc=5,turbine,Bavaria says federal wind-turbine awards leave it at a disadvantage marketscreener.com
2026-06-27 07:53,East Anglia ONE from Iberdrola S.A. - 714 MW offshore wind in daily operation - Ad-hoc-news.de,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQN1JKVnNSckdha2xlLV9DMVc0cDdwTTVFZElmd1NKMFpLT0w1SVNuM1dtTGNZa004VG9iYmtOQTcyQWsxUzZYYUN4ZGE3OXFxYjEwQ2RxdDJjOFZKMkRURTFhOVZDVExtLVdVS1pHUDQ1aldIMnlXdF8xaDZLWFdSb2M2TWowdXZUTHdpOU9KNlRTcWtpQ1hGN2dUbHBzanlOQ3BfeUw2ZzBjNmthMFNiUHBQNGdWY09kQWhUak5jWVo?oc=5,"MW, offshore",East Anglia ONE from Iberdrola S.A. - 714 MW offshore wind in daily operation Ad-hoc-news.de
2026-06-26 15:49,"Iberdrola inaugurates Fénix, its largest solar plant in Italy at 243 MW - energynews.pro",https://news.google.com/rss/articles/CBMinAFBVV95cUxPU2ZkX3FXQUJXRUI2aFRiaWpaT01TWU9IdmNuX2ZWUF9oQURvemMxNkNjQlZkQWh5MmNXLWhwalp1QVlmaXJCdEROMmx5TC1GQmRfcEhFSTVDc0ZhLXctMUQ4dEdwZ1pLbmxNV2oxbG56N1lMSlNpczV2YnY4NkRzbzVuaXFQX1RabFpSSE5OMmZ0dURnNGdKTHZmNGw?oc=5,MW,"Iberdrola inaugurates Fénix, its largest solar plant in Italy at 243 MW energynews.pro"
2026-06-26 17:30,Equinor Pulls Out of Japan's Offshore Wind Market - Crude Oil Prices Today | OilPrice.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxPN3UyUmZPcUhWc0s5OGpWZ2dKOWJiNlUxNDlaMmFZMFZSMjY5Nm00ZEZfZElFdmQ5ajlRbGNoVS1zT25YT2p2eTl4WExZZlRfNkhQV0JHaEdwLWZJb3c5MFcyQXZMYkdCdWVBZE8yOGZXbm5RMlBhU243elh4RGtkTmZidkFwQ19NRnFlNlJqanpmUnBwd0VSTDFjZ2JuSFlQVDJhX2U1RdIBrAFBVV95cUxPc2gxVnh4Q202bWJuQmcySGhXd1pZaGNjaVp1eUkyeXh1OVZnd1pwZjB4T3dvZmxhdzYyTVhpdkFnOXNLb21UUHl0MkZGSmRfbUNrRGFyTlAzQ1prNUZVbUNvSjZreFNuZUVPX0tnZElfVEQyalNzR3ZPRHo1RHNXaE1MNk16UGFiX1V3ZUxxSW9EVklfRWRlU0Y2UkcwT2dzRjczMzlBYnJQV1FB?oc=5,offshore,Equinor Pulls Out of Japan's Offshore Wind Market Crude Oil Prices Today | OilPrice.com
2026-06-27 00:42,"Equinor Discontinues Offshore Wind Operations in Japan, Shuts Tokyo Office by End of 2026 - News and Statistics - IndexBox",https://news.google.com/rss/articles/CBMijwFBVV95cUxOOFE1VjN1TXE1NmxNTEZpakk1dUZSZUxtRTFtWExlVWhCZ1Z2SVZaN2VwUWY5eHJVSUhZeGZ4Z1U2Ulk2YzJ2LTNnOVJINU04dFRjc2QzRE9Bakgyb2VyRlJzclZzbkNQRHZPLXZnVEdsS0NnVGdUX0hrcjlHYzVYSzhYbnBSZ193VXZxM1d0WQ?oc=5,offshore,"Equinor Discontinues Offshore Wind Operations in Japan, Shuts Tokyo Office by End of 2026 - News and Statistics IndexBox"
2026-06-26 17:56,Equinor Quits Japanese Offshore Wind Sector Amid Broader Rethink - Energy Intelligence,https://news.google.com/rss/articles/CBMickFVX3lxTE92V2FMamM4dGFFbUdMbC1BaEFTdHoyNWtPRll3a0dFSlBnTGhPWlNvYVVnbXVJdmNOMFJsQkZfS2VGLUN1a2FRR2pNOHBnckIzbmlLY0ZKVlRLREwxR1FGOS1jYXdHdzVNZmVTMkE1blBvUQ?oc=5,offshore,Equinor Quits Japanese Offshore Wind Sector Amid Broader Rethink Energy Intelligence
2026-06-26 17:37,"Equinor (EQNR) Exits Offshore Wind Business in Japan, Closing To - GuruFocus",https://news.google.com/rss/articles/CBMiygFBVV95cUxNTDZCUXFMbUFzU2lTek5yVTZvVXVQVVpnZk1zb2VoVTRTa0piOXpmU3JqaEFqcGs3N1VTb2tna2dvc2kyb0Uyc0VWUjE4dEFqTGdsOVdsbTIyYnc0LWhVRUh0WE9WNnBCZXlVNTY5dm16UXBYdXZpZGJoQl9wdkZGcnVUS3J3U2l3SjQ3VF9aUHBka2ZmYnJKM3lKVmhjQjlyTTNocmNMX0J1ak00c0l3dmt0Uy0xaWRnczVLNDBuTW9XTF9qVjNaS2Jn?oc=5,offshore,"Equinor (EQNR) Exits Offshore Wind Business in Japan, Closing To GuruFocus"
2026-06-26 15:15,Equinor Exits Japan Offshore Wind Market - ChemAnalyst,https://news.google.com/rss/articles/CBMioAFBVV95cUxOcS1WOS1NMTJWRWxMNktpVG9aaW1yYTZVY1VkSkFzRTZSZEV4Z1BTRE1mMDhnWmprODhsVnVTdU0zVDRObS1Pcy0ydkQ1d09NNVgtZ1hEcm15b2NPaTBNM0FWdFRrRHprcEJBeU5PdlU1ODdybkJVLTVWOW5kaTdNTjNnTWllTkZ5MF8zMnUwZDlXcmhSNU9iMXIyQVFjb3BV?oc=5,offshore,Equinor Exits Japan Offshore Wind Market ChemAnalyst
2026-06-26 14:28,"EQNR Exits Japan Offshore Wind Business, Prioritizes Integrated Power - Yahoo! Finance Canada",https://news.google.com/rss/articles/CBMihgFBVV95cUxOdmw4QVBwVmc5QlRVSkswLWxnQmROc2RjYWxHM0hPNmd0bVVZVklyUllrd0ZsdWRlaV9QMFAzM0ZEbTh1bGJrbkR0cXBxNnhYaDY0SUtaTjFRVGN3ekhTZkN6aDgzQ1FZN1ZpNkJNXzNac0NNNkhETUs2dGdiX2RBZDFVVDFOZw?oc=5,offshore,"EQNR Exits Japan Offshore Wind Business, Prioritizes Integrated Power Yahoo! Finance Canada"
2026-06-27 07:38,"Equinor strategy leans into offshore wind, stock in energy transition focus - Ad-hoc-news.de",https://news.google.com/rss/articles/CBMixgFBVV95cUxOa09KOFFtdE5jUDE5Ynk3dGlncnJIeG1LeGNzLUVnanVqS1VtNlZJUU14eWJUeVhRUFd3amEyX1BWNlAzZWRJTEh1X1lhV3lDQ0VRMjY0VnFNaGNId3E3SktLQ0NvY2pXTkRsQ2tnWmJ0UURUeDN2a3NKa2g5RlNWS3VJTWhoNmZvSUxOdHF2NldqQ1RwY2ttVFVPaVVVRERtU2tDUG5PRlNWaVVQUXhNcU1kaFM0S2JHZ0dHeDFyZjVGbVB1UkE?oc=5,offshore,"Equinor strategy leans into offshore wind, stock in energy transition focus Ad-hoc-news.de"
2026-06-28 12:51,"Vestas Wind strategy in onshore and offshore, shares on Copenhagen exchange - Ad-hoc-news.de",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPNG5fdXNDeG9tdlpyeVdBaHI3SGhudzhFTnNjNHNfT1YxYkRJM3dKRWlnNVdfSGNtZ1V2bkhwUWVwLVAyVjZsWC1WTEg3dmhmVEVTbzY5V2czMGg4anN3QkZuZjlXUnZxdGYtUzRMVGt0and6RzZXN2E2NWs1OHkwekZRdGlyMnNmMU5YMnpORDNUenkyZ2hRLVhsdG1sS0NtREdYVEEtdmk0bFk0M1JIc1Q2YU85NnpUUnJzMHBOb1I2QQ?oc=5,"offshore, onshore","Vestas Wind strategy in onshore and offshore, shares on Copenhagen exchange Ad-hoc-news.de"
2026-06-28 12:40,The Hornsea 3 offshore wind farm from Ørsted Energie - 2.9 GW aiming for record-scale clean power - Ad-hoc-news.de,https://news.google.com/rss/articles/CBMiygFBVV95cUxOWTZ1c0xxdXlrbkZ0Mmk5VUR0b2wxZjRyUUV6SmdSX2hnYWt0WUZTV1JsVUdCS3BWMGI2OTBCVmo2aV9iMWxYQzRxdEhQRlg5Q0NlMmxMdVkzdEhUVzJJZk0tRlEtbEJzZ0s2TV9WRzNtLXRmckVFcUFtWTJJdHdXNjZxbzBOT0xqSWVLYU9CVW1ZcGNlRTdXUEVoa0J6NzRyMVA2MV91SVoxcEhJc21tR1M1TVl1YjYxNUIxTmlRZm1Ld25NTEdSbi1B?oc=5,"GW, offshore",The Hornsea 3 offshore wind farm from Ørsted Energie - 2.9 GW aiming for record-scale clean power Ad-hoc-news.de
2026-06-28 01:42,First turbine installed at RWE’s Nordseecluster A offshore wind farm - TGS 4C Offshore,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdzMxZFVsXzNjQ01OX3dIU2RwVUlZVVpZOTZWMjBpWmtwTklBTjNKdVNxLUJuTmdTdVNmNGZ4TW9sSlpXNTNjSmhwcXVZcWlYR0hvek5xckpTMTlYNGxMMWJaQVplQVE1bmFUZTAtNDlRNmVIOUE2dUcxLWQxaFYwMkdjWFFUZXU2TWRBVWs0X0JlU294aDhXMzdFY2VmVnhtWnhNT3JQLUNkNFBCMmU4?oc=5,"offshore, turbine",First turbine installed at RWE’s Nordseecluster A offshore wind farm TGS 4C Offshore
2026-06-27 15:05,Hornsea 3 offshore wind farm from Ørsted A/ S - 2.9 GW project reshapes UK power mix - Ad-hoc-news.de,https://news.google.com/rss/articles/CBMiywFBVV95cUxOQ2tWakoxMWJzVEotWjR0YXVXRW1Bb01qS1loWWdTMDdVZnNWN1ZMOFl6cGYxQUxGZU9YZ1R5ZG5aZFl5S2FqX3pUdjh1THRzQU9zR0Z2SEJVaWotZ2ZUOFFjVHF4bHFUeTFzMDBMV2VGZnpSdWF2M1AwRDBwQjZkR0MwX0xYbEtoRmVtTEVkTXFHLTBpcGFXMm42aFMtazdOTGM3UWw4dmJjN2thYUdGZVhxa1FZUkZySV9LeE1UdU8tcmk4QVZYLUkwWQ?oc=5,"GW, offshore",Hornsea 3 offshore wind farm from Ørsted A/ S - 2.9 GW project reshapes UK power mix Ad-hoc-news.de
2026-06-28 07:51,"Nordex advances Romanian turbine project, shares in the European wind sector spotlight - Ad-hoc-news.de",https://news.google.com/rss/articles/CBMixgFBVV95cUxQYlAyLWxfY0tncDcyRElfRHd4cUVsMTRZRER0ZnVYN3pPbWRsVXVJRHZURVhDZlQ0a193QWswa28zSlRiZXpsUVp1TmtiSTg3bkRkanZLYVRteFNieGpSN2pNLWV1QTE5cG5xRFJNQWFKQVBLR1dOOGRPdUVySnU5WFBwSnF2bllpOHJTbUNDUm9PZlQzUVJ2SDVlSmJlOERwX05KVktQbi1DTGRONjB6b3NMcTNKSWxscnI0bUZmemhETWozeGc?oc=5,turbine,"Nordex advances Romanian turbine project, shares in the European wind sector spotlight Ad-hoc-news.de"
2026-06-28 02:24,Why GE Vernova (GEV) Is Down 5.8% After Joining Russell Top 50 And Securing US$2.4 Billion In AI Data Center Orders - simplywall.st,https://news.google.com/rss/articles/CBMiywFBVV95cUxOMUhBSnZBZGViSzRub1ZuYUVCUmx2bGNDSGgzZzNwdVBpRFA3VVFNcG1TdEd6Vm5JcXo1YkdEblNQQXBJbE1YQVpycjRqbl9URTJsV2pPT29JNm1IdWZHVS05VXJPcTMxS2RWRlYzWk9pSnk1LUhlSWV5RExUUEhTd1V1aWNpV1ZXRndXXy1XdGI3Ni0wSENwYkN0bTRxamdaYVVweVdSdlZzMTJDb3RUaS1hLWFqZnNBNXNaQVd6a0xZTGI5WHVPa1RNd9IB0AFBVV95cUxNYUgwektzcW9kM2NWWnl2Y2xYOExzaEtFWGFaUG1SUXFCSS1LWmFDN2dDVDZMTzFmTXBUMzJxSlJzNEs3bWl3aU5ULUstTzlub24yc3p3SGFOZEt4OVNjWnBPUGw4ekFHZ1lzUjZ2b2JEQXZRR0d2OU5fX2pzUkFoUE02RTh5MzNUZC1NX0FwWm14OEJBMzNQTXgtaEVSclZYNU5obUV0bjJieFBVSm1kVlh4ZW9Tb3BFWHVoYWRGVXI3YWR5TDBxM0tMMDZNaDhY?oc=5,orders,Why GE Vernova (GEV) Is Down 5.8% After Joining Russell Top 50 And Securing US$2.4 Billion In AI Data Center Orders simplywall.st
2026-06-27 23:37,Suzlon crosses 1 GW partnership with Tata Power following a new 400 MW DevCo-led EPC order; check stock reaction - MSN,https://news.google.com/rss/articles/CBMiswNBVV95cUxQR1E4VEVFMEp6QlVGcDFnaHp5ZDMxcnZYaTV3dXBKbDF2Q292eFdJU0VYVEVGZVRvcHhLek9yb1hqQlA4SjFPcldoMmNmNTd6STlDMkQ1VHVVNHZ4TVp4MENIUWRJa2c1SUltVm1MeU9KVVU5aWZYX0lORF83WVBnU0F2X3ZJQU5VVGVUN09LcXFrSjB0Qm1zS2dXTTRMWXF0TUJESi1faXpLblBRQzh5MnBnNFRYTzZfb3NZdHVOR3NYZExnWnN5SDdGZUV6T044NG1fNzhMd19rNXRZaWJkanZ6REFMMmJsNDNkRUdGd2tkOGNCQ3FxejZXN1JRM1BTNEQ3UTdyTGoyNWtoUmdDcUFLeTJSdnA5aXpPOXRXWGFBN1ZoZFY5UUhQQ1ltMXRmOVRFWWlQTS1pcGJsV0lINVY5TE1KeFJVSWd3cXVHRHJrRW5NT2hEZGNUbWNtemc1bXV2ZEtJaEhrMlVDWjJDOHc2VjA3d05jcjZ3My1lQW9wOHVTSHJZMjlFamFMcERfc0ZOQTE3T1dkSUhTRE5UMk5iaFh2S0hQQko1c0ZRUkRlbE0?oc=5,"order, MW, GW, partnership",Suzlon crosses 1 GW partnership with Tata Power following a new 400 MW DevCo-led EPC order; check stock reaction MSN
2026-06-28 05:58,What would a huge offshore wind farm mean for Norfolk? - BBC,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1jR0tMNEMydW1zcWlXV2lqUnZRVVJrcTdYN2M5LWZweTJJbDB4aERudEF0cEF5MUpJR0dPbTV0UkNYRV9mdU9IOUF4bDNkUUNmNjJRX0pjQS0?oc=5,offshore,What would a huge offshore wind farm mean for Norfolk? BBC
2026-06-28 06:52,The RWE Mega Battery from RWE AG - 220 MW storage anchors the grid - Ad-hoc-news.de,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNTXZSb0NyS2VkR0xDWGVpUDljWVZvT0d3bl9tSjVKMWo5RlVpRmlrY3lxQy1qSFR6eXhKX2lNcm1QN0dNeEJ1U0VQbGM3aGl5MF9sNGdyTC10WGIwdVh5SUVhWkFwTDlHWVJEWDI2cUVYU2FJaE9NeHFYcWNoVFp0RlNOMzRXMVpIbUQ5YmZ1SUl5UXNab2xsLU5jcTdrSkNOR2EyZ3d0RE1rX0RzSkJiRHdWSnNvNlcyVjlNZU5Kc0E?oc=5,MW,The RWE Mega Battery from RWE AG - 220 MW storage anchors the grid Ad-hoc-news.de
2026-06-29 16:20,The V162-6.2 MW from Vestas Wind Systems A/S - EnVentus turbine pushes low-wind output - AD HOC NEWS,https://news.google.com/rss/articles/CBMixgFBVV95cUxOdXdEci1idHVJU3BjS1RVTWZYWHB5a1F6enVBcHhPOXdLLVpSY1VxQ3g0ZUplbWhweVZhYnN6bHZCQ05ZbUg5S1VUYURaeHhUYXpYYmdTX3lscnZQdEZVODZ3SmcybkZEZWpWM2dXd3NUV3BRWTlmSFIwX1Z6bGlZeW44a3hpNnN4a1BjVlFGR1k3NFU1S2NkdTlVSnR5cThlRFRQMTg5WE9rYWVXOGhfRElwLXhYTGw3dEZUSFdjc2RaYnNHRnc?oc=5,"MW, turbine",The V162-6.2 MW from Vestas Wind Systems A/S - EnVentus turbine pushes low-wind output AD HOC NEWS
2026-06-29 01:44,V150-4.2 MW from Vestas Wind Systems A/S - taller hub and steady output for low-wind sites - AD HOC NEWS,https://news.google.com/rss/articles/CBMixwFBVV95cUxNaEhWZklsRHVjMExKT1VRTVNyUGpDd1pxczJVck8xVWpUdTVEVGI1bXBZeDFkejRUc2drd2otM1JCZ2VpNXQ0N0Q2dDMxUHpyN2pDaXFnV0ZpeXR0UVZoQTQyb1pJZUVqYzFYOThvNmJwWjZlRFRBYTRWZV9IdlRHNlQ3UFg0dGViQ2xMNnM3a05XNXNxSzlnMllCVEJzVENuUjdaLUx1dGVIbTFId0hraHhDWk9wSmNYLU5RRmVYYklzLWdQQ0ZN?oc=5,MW,V150-4.2 MW from Vestas Wind Systems A/S - taller hub and steady output for low-wind sites AD HOC NEWS
2026-06-28 18:24,The V150-4.2 MW from Vestas Wind Systems - steady 4.2 MW workhorse for onshore farms - AD HOC NEWS,https://news.google.com/rss/articles/CBMixgFBVV95cUxQcW9KenpNMkE4WlE0LXBrT1pIdGtQbzBHV2FPNjdDWE9HaDJicl9EcWV2S014UVBRSG16UGFxTmxBMlJQRUptc2RTLUtGWmZXSnYtV0Q3NDBhUl9tRVBfNGM0Ym9xZlFxS2lOQ0U0cFF2aF9KZXFwaVh0d0NzT0k4aW5iQlB1WHozNzRIbTRXY0pvSzUtZzRzdEw3bTY1bEdfb1NhVzlDQS1XSWV0QzhxMkp6dF9oSk5tcUp3U1BVM2dUa0Q0VEE?oc=5,"MW, onshore",The V150-4.2 MW from Vestas Wind Systems - steady 4.2 MW workhorse for onshore farms AD HOC NEWS
2026-06-29 13:27,Aker Solutions Wins Electromechanical Contract for Norway's 150 MW Tussa II Plant - energynews.pro,https://news.google.com/rss/articles/CBMiqgFBVV95cUxORTZxRzVHMkxUdEFXNHNsS1lqY0xJc3kzOE9wWGVHcGVvcUNlY0RGazQyT04xQ2t3VHZsM2c4YllDLW1ueGNuWnBKTGxJOTBReVFUYm1QZkd5ZUo5R2tfRUFLdnYtZUtVSFpPWUl6d2ZWNnNEV3MyTk5fQXJhR3JaSUlwQ3dSODE1c1BZNHNpLXF5VC1fbkptQktXQUpTb3YzUzZiNlNtZWhpUQ?oc=5,"MW, contract",Aker Solutions Wins Electromechanical Contract for Norway's 150 MW Tussa II Plant energynews.pro
2026-06-29 11:26,Wind Turbine Automation Market Research Reveals Strong 7% CAGR Outlook Through 2030 - openPR.com,https://news.google.com/rss/articles/CBMingFBVV95cUxNaHB2dzNhY3cxMFFVeS1rLUhXcDZFajhoSmRxWmRUdWdOaW04VjZlTnZPTC1pd1pCRmNxTWpOdkdWYS05Q2djcksxVnF5ZGxrT19weExaRUo0STBIOXdqejRJRlE2bFdYRDdZRm44QmpsR0g3dFBoN1BsaUo4T2VxM0k1OHc0VXdnVHRsdDRMSksxYjEzYnFFb1Q5VmJPdw?oc=5,turbine,Wind Turbine Automation Market Research Reveals Strong 7% CAGR Outlook Through 2030 openPR.com
2026-06-29 01:25,Ukraine Targets Return to 54 GW of Power Capacity by 2035 as Energy Deals Near €2B at URC2026. - ubn.news,https://news.google.com/rss/articles/CBMisAFBVV95cUxQQlpQVVd4VTlwUnljSXZSTXdqX3I5bTBuOWwxLTZsY1VZeFRqbDhFTWJFUWVFQmtNMGptd2I4SHlWTF90Um0tbFNyUGIzWk15M3pvNFlqR2xuQUpfQ1lMN2FhX1FDd3NHWHliSm9rZkIxYXgxeWtTaG9MdFNiUXpUWFJvZHpJaGJnTldRUTNfRk1sbDVqRlV5NDlQTUlNY1lBN2YtT0FsZXNpYkRuaERXNtIBuAFBVV95cUxQaGE2UThiYi16YjhKSnhqRnhGTFUtQUZXVmd4c2hzbmZOdWcwanJPd2NlUVN6YWF5MDR5RDI4U1FvXy1jOHJIalhiNE9DdUtYUGlTTnR2TVVmVjZhaEhqbGJJb2tRRmo2Z1ZnQVdnRkZrclVSam1QMnNHRzVNWjdKVEQ4emRsSDRxZ0lPRDB6em5jQng4cVZ3OHpXblM1ajJhYjB0M0FHVlBtdWhlTnVCNGlUVldoT3NR?oc=5,GW,Ukraine Targets Return to 54 GW of Power Capacity by 2035 as Energy Deals Near €2B at URC2026. ubn.news
2026-06-29 09:59,Goldwind submits 600 MW wind + 250 MW/1 GWh BESS in Australia - Enerdata,https://news.google.com/rss/articles/CBMitwFBVV95cUxNMWxianB1UHZiZFp4SUsxblJldWFkem5ZMVRWWmh1N3YweEg3REhSV3lYNFhqOVFXOWd2cXNRd0dGdXZaZlhCY2hHYXdMQ0MwNGJOc1FFQlVCX2sxMllqY1U5TFpuTnJ4cVBLY1ctcVdOcXRxNGxYdm9nVTZjY0dVZ29Zam9ZVGd3bUQwdWw4eTJJV2d2bjhxRjc0NjZabjFmLUZPNVUySTZmQUlrdmNHMG5PYUZ4SjA?oc=5,MW,Goldwind submits 600 MW wind + 250 MW/1 GWh BESS in Australia Enerdata
2026-06-29 07:55,"Edison Completes Wind Repowering in Abruzzo, Reaching 186 MW and €200 Million - energynews.pro",https://news.google.com/rss/articles/CBMiowFBVV95cUxNeE1JLUJlUy1oQ051RnppaFpGSVBERmMtXzh4WjNMdjBTZGs2ckh5LTNBWDdzdVp3NXVzUWFHRVlSbmZsbEN4VGVEQmZ6TElTZGFPYTZIMXA2Qkpadl84aHQ2aUxhdjMyX2ppMy10Qnp5U09xZ21BdU01S2ZMMFUwelFmSkZHVDRVdDB0MmJpSXRmU25CYmNYQ2pwVXdMUXl0cVlr?oc=5,"MW, repowering","Edison Completes Wind Repowering in Abruzzo, Reaching 186 MW and €200 Million energynews.pro"
2026-06-29 08:28,Vivant Energy acquires developer of 200-MW Samar wind farm - Malaya Business Insight,https://news.google.com/rss/articles/CBMiogFBVV95cUxOQTlrQVY3dmpETlVOODZ0UmM1WkFCS3c5YzFkN1FIcVZnVTFJa29POUJDc0REM191eDhjSFlCNUFYVEwyTVAyWm4wUUtFUzd1T2lMeTdoVHp2aHU5cVNqUzk0SzNBWXljTUtsUUNFcXpPRkZJX09Cb0o3czljejl2aEFKNlpzT0VNb0JVQ3ZEZUhMOUJ4dzJGRnI4cDlkRW5JLUE?oc=5,MW,Vivant Energy acquires developer of 200-MW Samar wind farm Malaya Business Insight
2026-06-29 11:46,Seven Pre-Qualified Bidders for Canada’s First Offshore Wind Auction Unveiled - offshoreWIND.biz,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQZ0loaC1iMi13MHlVejVtMlZESUVDUTc1azVVbWVpOWdPNkhONE5vVTJJUXVLTXRsVkVzRnhPYWJ6LUVRaU1GanRoY0xTRXNJdHBtYjdTYXJlclAtc2ZxOUpZLU9VMW9WWFVHNll3QnhmeUVod3BVcHAwaTAyR3V0QXJqejdaX0JxNWczRmRYMng4MGM1N0xMZkF3cXpUNjE4ZGlpb09FR1hnY2dORzVmbE5wdXMwcGMw?oc=5,offshore,Seven Pre-Qualified Bidders for Canada’s First Offshore Wind Auction Unveiled offshoreWIND.biz
